close_price,pre_close,trades,trade_count,start_pos,end_pos,turnover,commission,slippage,trading_pnl,holding_pnl,total_pnl,net_pnl,balance,return,highlevel,drawdown,ddpercent
3672.4,3683.6,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='568', tradeid='568', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3675.8, volume=1, datetime=datetime.datetime(2023, 7, 26, 10, 25, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='569', tradeid='569', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3675.8, volume=1, datetime=datetime.datetime(2023, 7, 26, 10, 25, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='570', tradeid='570', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3671.0, volume=1, datetime=datetime.datetime(2023, 7, 26, 14, 50, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='571', tradeid='571', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3671.0, volume=1, datetime=datetime.datetime(2023, 7, 26, 14, 50, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",4,1,1,4408080.0,132.24239999999998,240.0,2880.000000000109,-3359.9999999999454,-479.9999999998363,-852.2423999998363,977986.885599999,-0.000871045711740436,1072793.1514000006,-94806.26580000157,-8.837329514667287
3667.6,3672.4,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='572', tradeid='572', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3683.6, volume=1, datetime=datetime.datetime(2023, 7, 27, 13, 20, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='573', tradeid='573', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3683.6, volume=1, datetime=datetime.datetime(2023, 7, 27, 13, 20, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",2,1,-1,2210160.0,66.3048,120.0,9600.0,-1440.0000000000546,8159.999999999945,7973.6951999999455,985960.580799999,0.008120114360834922,1072793.1514000006,-86832.5706000016,-8.094064590800627
3766.4,3667.6,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='574', tradeid='574', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3670.8, volume=1, datetime=datetime.datetime(2023, 7, 28, 10, 35, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='575', tradeid='575', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3670.8, volume=1, datetime=datetime.datetime(2023, 7, 28, 10, 35, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='576', tradeid='576', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3742.6, volume=1, datetime=datetime.datetime(2023, 7, 28, 11, 25, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='578', tradeid='577', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3758.4, volume=1, datetime=datetime.datetime(2023, 7, 28, 13, 5, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='577', tradeid='578', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3745.0, volume=1, datetime=datetime.datetime(2023, 7, 28, 13, 26, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",5,-1,2,5576280.0,167.28839999999997,300.0,59039.99999999991,-29640.000000000055,29399.999999999858,28932.711599999857,1014893.2923999988,0.028922380410087854,1072793.1514000006,-57899.8590000018,-5.397113033807327
3781.8,3766.4,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='579', tradeid='579', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3793.6, volume=2, datetime=datetime.datetime(2023, 7, 31, 11, 20, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='580', tradeid='580', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3793.6, volume=1, datetime=datetime.datetime(2023, 7, 31, 11, 20, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='581', tradeid='581', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3800.0, volume=1, datetime=datetime.datetime(2023, 7, 31, 11, 25, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='582', tradeid='582', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3799.2, volume=1, datetime=datetime.datetime(2023, 7, 31, 13, 0, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",4,2,-1,5694000.0,170.82,300.0,10379.9999999997,9240.000000000055,19619.999999999753,19149.179999999753,1034042.4723999985,0.01869237473795539,1072793.1514000006,-38750.6790000021,-3.61212960293718
3766.6,3781.8,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='583', tradeid='583', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3781.0, volume=1, datetime=datetime.datetime(2023, 8, 1, 9, 30, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='584', tradeid='584', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3781.0, volume=1, datetime=datetime.datetime(2023, 8, 1, 9, 30, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='585', tradeid='585', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3775.8, volume=1, datetime=datetime.datetime(2023, 8, 1, 10, 55, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='586', tradeid='586', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3775.8, volume=1, datetime=datetime.datetime(2023, 8, 1, 10, 55, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",4,-1,-1,4534080.0,136.0224,240.0,-3119.999999999891,4560.000000000082,1440.000000000191,1063.977600000191,1035106.4499999987,0.0010284206054557363,1072793.1514000006,-37686.70140000188,-3.512951341162138
3733.6,3766.6,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='587', tradeid='587', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3770.8, volume=1, datetime=datetime.datetime(2023, 8, 2, 9, 50, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='588', tradeid='588', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3770.8, volume=1, datetime=datetime.datetime(2023, 8, 2, 9, 50, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='589', tradeid='589', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3759.4, volume=1, datetime=datetime.datetime(2023, 8, 2, 10, 20, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='590', tradeid='590', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3762.6, volume=1, datetime=datetime.datetime(2023, 8, 2, 10, 25, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='591', tradeid='591', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3754.2, volume=1, datetime=datetime.datetime(2023, 8, 2, 10, 40, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='592', tradeid='592', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3754.2, volume=1, datetime=datetime.datetime(2023, 8, 2, 10, 40, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",6,-1,-1,6771600.0,203.148,360.0,-10920.000000000166,9900.0,-1020.0000000001655,-1583.1480000001654,1033523.3019999985,-0.001530625098623393,1072793.1514000006,-39269.849400002044,-3.6605238716107285
3766.8,3733.6,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='593', tradeid='593', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3740.8, volume=1, datetime=datetime.datetime(2023, 8, 3, 9, 45, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='594', tradeid='594', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3740.8, volume=1, datetime=datetime.datetime(2023, 8, 3, 9, 45, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",2,-1,1,2244480.0,67.33439999999999,120.0,15600.0,-9960.000000000082,5639.999999999918,5452.665599999918,1038975.9675999985,0.005261934960435599,1072793.1514000006,-33817.183800002094,-3.1522557499430803
3785.8,3766.8,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='595', tradeid='595', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3788.0, volume=1, datetime=datetime.datetime(2023, 8, 4, 11, 15, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='596', tradeid='596', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3788.0, volume=1, datetime=datetime.datetime(2023, 8, 4, 11, 15, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='597', tradeid='597', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3808.8, volume=1, datetime=datetime.datetime(2023, 8, 4, 13, 20, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='598', tradeid='598', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3813.6, volume=1, datetime=datetime.datetime(2023, 8, 4, 13, 25, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='599', tradeid='599', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3808.2, volume=1, datetime=datetime.datetime(2023, 8, 4, 13, 30, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='600', tradeid='600', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3808.2, volume=1, datetime=datetime.datetime(2023, 8, 4, 13, 30, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='601', tradeid='601', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3790.0, volume=1, datetime=datetime.datetime(2023, 8, 4, 14, 40, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='602', tradeid='602', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3790.0, volume=1, datetime=datetime.datetime(2023, 8, 4, 14, 40, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",8,1,-1,9118440.0,273.5532,480.0,-8160.000000000082,5700.0,-2460.000000000082,-3213.5532000000817,1035762.4143999984,-0.003097793724489295,1072793.1514000006,-37030.73700000218,-3.451805872518563
3763.4,3785.8,[],0,-1,-1,0.0,0.0,0.0,0.0,6720.000000000027,6720.000000000027,6720.000000000027,1042482.4143999984,0.006467018060008449,1072793.1514000006,-30310.737000002177,-2.825403663366653
3746.2,3763.4,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='603', tradeid='603', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3759.2, volume=1, datetime=datetime.datetime(2023, 8, 8, 11, 0, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='604', tradeid='604', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3759.2, volume=1, datetime=datetime.datetime(2023, 8, 8, 11, 0, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='605', tradeid='605', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3757.2, volume=1, datetime=datetime.datetime(2023, 8, 8, 13, 5, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='606', tradeid='606', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3758.4, volume=1, datetime=datetime.datetime(2023, 8, 8, 13, 10, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='607', tradeid='607', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3744.6, volume=1, datetime=datetime.datetime(2023, 8, 8, 14, 5, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='608', tradeid='608', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3744.6, volume=1, datetime=datetime.datetime(2023, 8, 8, 14, 5, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",6,-1,-1,6756960.0,202.7088,360.0,-9120.000000000027,5160.000000000082,-3959.9999999999454,-4522.708799999946,1037959.7055999985,-0.0043478411450994904,1072793.1514000006,-34833.44580000208,-3.2469862204605104
3742.0,3746.2,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='609', tradeid='609', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3747.0, volume=1, datetime=datetime.datetime(2023, 8, 9, 11, 5, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='610', tradeid='610', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3747.0, volume=1, datetime=datetime.datetime(2023, 8, 9, 11, 5, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='611', tradeid='611', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3744.0, volume=1, datetime=datetime.datetime(2023, 8, 9, 11, 10, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='612', tradeid='612', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3744.0, volume=1, datetime=datetime.datetime(2023, 8, 9, 11, 10, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='613', tradeid='613', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3745.2, volume=1, datetime=datetime.datetime(2023, 8, 9, 11, 15, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='614', tradeid='614', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3745.2, volume=1, datetime=datetime.datetime(2023, 8, 9, 11, 15, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='615', tradeid='615', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3743.4, volume=1, datetime=datetime.datetime(2023, 8, 9, 11, 25, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='616', tradeid='616', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3743.4, volume=1, datetime=datetime.datetime(2023, 8, 9, 11, 25, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",8,-1,-1,8987760.0,269.6328,480.0,-2879.9999999998363,1259.9999999999454,-1619.9999999998909,-2369.6327999998907,1035590.0727999986,-0.002285581813604313,1072793.1514000006,-37203.07860000199,-3.46787062831747
3739.8,3742.0,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='617', tradeid='617', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3743.4, volume=1, datetime=datetime.datetime(2023, 8, 10, 9, 45, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='618', tradeid='618', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3743.4, volume=1, datetime=datetime.datetime(2023, 8, 10, 9, 45, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='619', tradeid='619', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3729.6, volume=1, datetime=datetime.datetime(2023, 8, 10, 9, 55, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='620', tradeid='620', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3729.6, volume=1, datetime=datetime.datetime(2023, 8, 10, 9, 55, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='621', tradeid='621', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3746.6, volume=1, datetime=datetime.datetime(2023, 8, 10, 10, 20, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='622', tradeid='622', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3746.6, volume=1, datetime=datetime.datetime(2023, 8, 10, 10, 20, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='623', tradeid='623', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3744.0, volume=1, datetime=datetime.datetime(2023, 8, 10, 10, 25, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='624', tradeid='624', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3744.0, volume=1, datetime=datetime.datetime(2023, 8, 10, 10, 25, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='625', tradeid='625', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3746.0, volume=1, datetime=datetime.datetime(2023, 8, 10, 10, 30, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='626', tradeid='626', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3746.0, volume=1, datetime=datetime.datetime(2023, 8, 10, 10, 30, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='627', tradeid='627', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3741.8, volume=1, datetime=datetime.datetime(2023, 8, 10, 10, 35, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='628', tradeid='628', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3741.8, volume=1, datetime=datetime.datetime(2023, 8, 10, 10, 35, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='629', tradeid='629', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3734.2, volume=1, datetime=datetime.datetime(2023, 8, 10, 10, 50, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='630', tradeid='630', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3734.2, volume=1, datetime=datetime.datetime(2023, 8, 10, 10, 50, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='631', tradeid='631', direction=<Direction.SHORT: 'Short'>, offset=<Offset.CLOSE: 'Close'>, price=3731.4, volume=1, datetime=datetime.datetime(2023, 8, 10, 11, 5, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='632', tradeid='632', direction=<Direction.SHORT: 'Short'>, offset=<Offset.OPEN: 'Open'>, price=3731.4, volume=1, datetime=datetime.datetime(2023, 8, 10, 11, 5, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='635', tradeid='633', direction=<Direction.LONG: 'Long'>, offset=<Offset.CLOSE: 'Close'>, price=3741.6, volume=1, datetime=datetime.datetime(2023, 8, 10, 14, 15, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='IF888', exchange=<Exchange.CFFEX: 'CFFEX'>, orderid='636', tradeid='634', direction=<Direction.LONG: 'Long'>, offset=<Offset.OPEN: 'Open'>, price=3741.6, volume=1, datetime=datetime.datetime(2023, 8, 10, 14, 15, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",18,-1,1,20195160.0,605.8548,1080.0,-15119.999999999618,659.9999999999454,-14459.999999999673,-16145.854799999672,1019444.217999999,-0.01571378842973283,1072793.1514000006,-53348.93340000161,-4.972900258580228
